premium,is_available,category,title,rent_price_per_day,image_url,created_at,price,user_id,location,description,condition,quantity,updated_at,for_sale
TRUE,FALSE,Furniture,Quality Planter,116,https://pictures-kenya.jijistatic.com/67645894_MzAwLTMwMC1hM2ViMGRjZjI5.webp,03/05/2025 22:49,3500,10,"Nairobi, Unknown","*Quality planter 
 High quality flower vase
made of aluminium stand
pineapple shape
 Colour...",Brand New,2,03/05/2025 22:49,0
TRUE,TRUE,Furniture,Sofa Legs / Furniture Legs Vase Shaped ( Set of 4),0,https://pictures-kenya.jijistatic.com/72840980_MzAwLTMwMC1iMjM3MjI2MDA4LTE.webp,03/05/2025 22:49,1120,14,"Nairobi, Unknown","Available for orders and delivery country wide 
-availbale in 7 and 9 cm",Brand New,2,03/05/2025 22:49,1
TRUE,FALSE,Furniture,Modern 5-Piece Dining Set,0,https://pictures-kenya.jijistatic.com/73770140_MzAwLTMwMC1hZWY0ODZlYzJl.webp,03/05/2025 22:49,39500,8,"Nairobi, Unknown","The chairs have a sleek, contemporary design with smooth, curved seats. The dining area is set on a...",Brand New,2,03/05/2025 22:49,1
TRUE,TRUE,Furniture,Flowers Vases,433,https://pictures-kenya.jijistatic.com/71439817_MzAwLTQwMC1jOTU5Njc5Zjg5.webp,03/05/2025 22:49,13000,4,"Nairobi, Unknown","Imported Flowers Vases available 
You can order via072********* -Call/ Text/ WhatsApp. 
You may also...",Brand New,1,03/05/2025 22:49,0
FALSE,FALSE,Furniture,Bamboo Magazine Rack- {42 X 32 X 38 Cm },0,https://pictures-kenya.jijistatic.com/75355043_MzAwLTI5OC03ZjUwZDA5YjBh.webp,03/05/2025 22:49,3200,2,"Nairobi, Unknown",Want to entertain guests with interesting and enjoyable readings? Then this bamboo wood magazine...,Brand New,4,03/05/2025 22:49,1
TRUE,FALSE,Furniture,Sofa Side Table(LEE) ✓✓White,0,https://pictures-kenya.jijistatic.com/73595607_MzAwLTMwMC04YjdkMDRjMTQ0LTI.webp,03/05/2025 22:49,2500,4,"Nairobi, Unknown","Décor: Styled with a vase of flowers and a book on top, enhancing aesthetics.
Room Setting:...",Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Furniture,Round Antique Accent Coffee Table,0,https://pictures-kenya.jijistatic.com/69110565_MzAwLTMwMC0wZGY4MDc3ZWY1.webp,03/05/2025 22:49,8500,5,"Nairobi, Unknown","The table features a single, intricately carved pedestal base that branches into three curved legs,...",Brand New,4,03/05/2025 22:49,1
TRUE,FALSE,Furniture,TV Stand: Wooden Executive,0,https://pictures-kenya.jijistatic.com/73630376_MzAwLTMwMC1hMjE2MjNmZjBiLTI.webp,03/05/2025 22:49,2400,21,"Nairobi, Unknown",Use it as a TV stand or side shelve to place your flower vase or other home decor. This TV...,Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Furniture,Nest of Stools (96821),0,https://pictures-kenya.jijistatic.com/68756107_MzAwLTIxNC04MDdjZDNkZWRi.webp,03/05/2025 22:49,35499,21,"Nairobi, Unknown","Nest of Stools (96821)
Measurements in mm :
600L x 350W x 
480L x 350W x 
360L x 350W x 
Bring...",Brand New,4,03/05/2025 22:49,1
TRUE,TRUE,Furniture,Coffee Table Desk Wood Plastic Board Round Corner Table,49,https://pictures-kenya.jijistatic.com/75345993_MzAwLTMwMC1iMDg0NTA0Njdi.webp,03/05/2025 22:49,1499,6,"Nairobi, Unknown","This beautifully designed vase and planter features intricately carved patterns on its stand,...",Brand New,5,03/05/2025 22:49,0
FALSE,TRUE,Furniture,Office Desk: Lockable Reception Desk With Storage,0,https://pictures-kenya.jijistatic.com/75239735_MzAwLTMwMC01ZDhlZmY2Nzkz.webp,03/05/2025 22:49,58000,3,"Nairobi, Unknown",The reception desk modern is divided into countertops of different sizes for convenient storage and...,Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Furniture,"Soft MDF Flower Stand Decor , White Round Side Table",56,https://pictures-kenya.jijistatic.com/75322602_MzAwLTMwMC1iMTRmNDVjNTg4.webp,03/05/2025 22:49,1700,5,"Nairobi, Unknown","Soft MDF Flower Stand Decor , White Round Side Table
Quartered Decor/coffee/ Flower table + place...",Brand New,5,03/05/2025 22:49,0
FALSE,FALSE,Furniture,Wooden Traditional Stool,28,https://pictures-kenya.jijistatic.com/73013519_MzAwLTM2Mi1mNWRmNDQzMjk0.webp,03/05/2025 22:49,850,11,"Nairobi, Unknown",Brand new round traditional wooden stool ideal for retro interior design.Usable indoors and...,Bulk prices,5,03/05/2025 22:49,0
TRUE,FALSE,Furniture,2-Door Wooden Credenza Cabinet,450,https://pictures-kenya.jijistatic.com/65780295_MzAwLTIyNS00NDJmYzlhYmE4.webp,03/05/2025 22:49,13500,4,"Nairobi, Unknown",This credenza is not only elegant but also highly functional. The wide tabletop provides additional...,Brand New,1,03/05/2025 22:49,0
TRUE,FALSE,,"EZVIZ CS-C1C (1080P,H.265) Smart Home Wifi Camera",0,https://pictures-kenya.jijistatic.com/53177567_MzAwLTQwMC1lZDUwNTc5Nzc3.webp,03/05/2025 22:49,4950,16,"Nairobi, Unknown","– 1080p Full HD Video
– 108 Wide-Angle Lens
– Night Vision up to 12m
– Motion Detection
– Three...",Brand New,5,03/05/2025 22:49,1
TRUE,FALSE,,"Casotec Flip Cover for Samsung Galaxy M33 5G (Green, Pack O",0,https://pictures-kenya.jijistatic.com/65184092_MzAwLTMwMC1mYzgzMTYyYzY3LTE.webp,03/05/2025 22:49,1500,18,"Nairobi, Unknown","Product details
Specially Designed Wallet Case for Samsung Galaxy M33 5G, NOT compatible with other...",Brand New,3,03/05/2025 22:49,1
FALSE,FALSE,,Zhiyun-Tech GMB-B117 18650 Lithium-Ion Battery (2pcs),0,https://pictures-kenya.jijistatic.com/42709151_MzAwLTMwMC05YzhmZDhlNjk2.webp,03/05/2025 22:49,3800,7,"Nairobi, Unknown",This is a pack of 3 batteries from Zhiyun-Tech for use with some of their camera gimbals such as...,Used,1,03/05/2025 22:49,1
FALSE,FALSE,,Go Pro Hero 8 New Latest GOPRO,0,https://pictures-kenya.jijistatic.com/7261152__1_300x400.webp,03/05/2025 22:49,38000,17,"Nairobi, Unknown","new original go pro hero 8 for sale.
can be delivered",Brand New,4,03/05/2025 22:49,1
TRUE,FALSE,,Nikon D3500 DSLR Camera With 18-55mm Lens,1500,https://pictures-kenya.jijistatic.com/67453958_MzAwLTIwNC1jMTllNzdjZGQ0.webp,03/05/2025 22:49,45000,10,"Nairobi, Unknown","Highlights
24.2mp dx-format cmos sensor
expeed 4 image processor
no optical low-pass filter
native...",Refurbished,5,03/05/2025 22:49,0
FALSE,FALSE,,Solar PTZ CCTV Camera With Motion Detection,383,https://pictures-kenya.jijistatic.com/73172450_MzAwLTQwMC01Nzg4Y2QwNzFi.webp,03/05/2025 22:49,11500,19,"Nairobi, Unknown","Motion Detection and Alerts: Most models include motion detection sensors that can trigger alerts,...",Used,1,03/05/2025 22:49,0
FALSE,TRUE,,Magic Three Arm Adjustable Sturdy Articulating Friction Magi,0,https://pictures-kenya.jijistatic.com/69163587_MzAwLTMwMC1lN2YzOGIwOTg5.webp,03/05/2025 22:49,4199,1,"Nairobi, Unknown",★Material: stainless steel and aluminum alloy. Max load: 10kg. The length of 3 arms:...,Used,3,03/05/2025 22:49,1
TRUE,FALSE,,LED Portable Camera Light RL-900,0,https://pictures-kenya.jijistatic.com/55396892_MzAwLTQwMC00YmQ5MGQ4Yzk2.webp,03/05/2025 22:49,4550,23,"Nairobi, Unknown","LED camera lights RL-900 has RGB lighting and it is suitable for live streams, RGB Photography,...",Used,4,03/05/2025 22:49,1
TRUE,FALSE,,Gopro Army 3-Way 2.0,266,https://pictures-kenya.jijistatic.com/73596349_MzAwLTM1MC02ODA3YTFkZTc1.webp,03/05/2025 22:49,8000,14,"Nairobi, Unknown",The all-new 3-Way 2.0 (Lightweight Tripod / Arm / Grip) is three essential mounts in one. It’s an...,Used,5,03/05/2025 22:49,0
FALSE,TRUE,,Canon R5 Body,11500,https://pictures-kenya.jijistatic.com/68668960_MzAwLTUzMy1kZGE0YzRmMjZi.webp,03/05/2025 22:49,345000,17,"Nairobi, Unknown","For the professional image-maker who needs resolution, speed, and video capabilities, the Canon EOS...",Brand New,3,03/05/2025 22:49,0
TRUE,FALSE,,NEEWER BG-E14 Replacement Battery Grip for Canon EOS 70D 80D,0,https://pictures-kenya.jijistatic.com/62734638_MzAwLTM1My03MzU0MzUxZjVi.webp,03/05/2025 22:49,10000,5,"Nairobi, Unknown","Compatible with Canon EOS 70D/80D/90D DSLR cameras
Powered by up to two LP-E6 battery packs or six...",Used,2,03/05/2025 22:49,1
FALSE,TRUE,,Video Camera Light,0,https://pictures-kenya.jijistatic.com/37820349_MzAwLTQwMC03NGYxNTZhNzZmLTE.webp,03/05/2025 22:49,6000,7,"Nairobi, Unknown","A high-quality professional photography light panel with 600pcs light beads, bi-color temperature...",Used,4,03/05/2025 22:49,1
TRUE,TRUE,,Record in Low Light DVR at 1080P Dual Lens WIFI Dash Camera,0,https://pictures-kenya.jijistatic.com/73052525_MzAwLTQwMC1lZjA5NjJiZDNj.webp,03/05/2025 22:49,3999,5,"Nairobi, Unknown","Product Name: Vehicle Blackbox DVR, 4.3"" Screen Full HD 1080P Dual Lens
Video Resolution: Captures...",Brand New,3,03/05/2025 22:49,1
TRUE,TRUE,,Samsung Galaxy S10e Retro Flip Leather Wallet Case Red,50,https://pictures-kenya.jijistatic.com/50145480_MzAwLTMwMC0xY2NjOWYyZTA1LTE.webp,03/05/2025 22:49,1500,12,"Nairobi, Unknown","Description
CaseMe Samsung Galaxy S10e Wallet Case Main Features:
– Wallet function: 2 credit card...",Brand New,3,03/05/2025 22:49,0
FALSE,TRUE,,E88 Drone Gift for Kids,0,https://pictures-kenya.jijistatic.com/69578280_MzAwLTQwMC02YTJmYTQ3OTM4.webp,03/05/2025 22:49,5999,14,"Nairobi, Unknown","*Quick sales anyone?*
 Rotation Foldable Aerial Camera RC Drone Gift *Wholesale Price*
4K HD Camera...",Brand New,4,03/05/2025 22:49,1
TRUE,FALSE,,Two in One 100M RG59 Coaxial CCTV Camera Cable,0,https://pictures-kenya.jijistatic.com/49948457_MzAwLTM3NC05MDI3MGFlMGQ1.webp,03/05/2025 22:49,2999,11,"Nairobi, Unknown","Two in One 100M RG59 Coaxial CCTV Camera Cable
The RG-59 Coax cable is the professional’s choice for...",Used,1,03/05/2025 22:49,1
FALSE,TRUE,,Super Best 8 Hikvision 1080p CCTV Cameras Full System Kit,686,https://pictures-kenya.jijistatic.com/65557870_MzAwLTIyNS1iOWIwM2VjMjhj.webp,03/05/2025 22:49,20600,17,"Nairobi, Unknown","Hikvision 8 Channel Digital Video Recorder (DVR Machine)
8 Pieces of Hikvision IR CCTV Cameras...",Used,1,03/05/2025 22:49,0
TRUE,FALSE,,PERFECT Hik Eight 8 CCTV Cameras Complete System Package,0,https://pictures-kenya.jijistatic.com/49002544_MzAwLTI1Ny1lYmZlMGVkNDk3.webp,03/05/2025 22:49,22000,12,"Nairobi, Unknown",Eight 8 1080p 2mp full hd cctv cameras security surveillance complete system kit package set up...,Used,2,03/05/2025 22:49,1
TRUE,TRUE,,"Nilkin Galaxy S24 Ultra Magnetic Case With Kickstand,Camsk)",0,https://pictures-kenya.jijistatic.com/72943584_MzAwLTMwMC1iYzZjNjZjZjA0LTE.webp,03/05/2025 22:49,2500,8,"Nairobi, Unknown","Nilkin Galaxy S24 Ultra Magnetic Case with Kickstand,CamShield Prop S24 Ultra 5G Case with Camera...",Brand New,1,03/05/2025 22:49,1
FALSE,TRUE,,Canon Lc-E10 Charger,0,https://pictures-kenya.jijistatic.com/72036513_MzAwLTM2Mi0yN2FlMzNkM2I3.webp,03/05/2025 22:49,1000,19,"Nairobi, Unknown",The Canon lc-e10 battery charger is an additional battery charger for the unit that comes with the...,Used,3,03/05/2025 22:49,1
TRUE,TRUE,Audio,2-Door Metallic Office Cabinet,816,https://pictures-kenya.jijistatic.com/60539512_MzAwLTMwMC01Y2VjYTA1ZDFj.webp,03/05/2025 22:49,24500,7,"Nairobi, Unknown","Made of solid metal and powder-coated finish, this metal storage cabinet is pre-installed with a...",Brand New,1,03/05/2025 22:49,0
FALSE,TRUE,Audio,"TCL 55"" HDR Ultra Google TV Frameless",0,https://pictures-kenya.jijistatic.com/65754021_MzAwLTEzNS1lNGMyNzNkN2QwLTE.webp,03/05/2025 22:49,46500,12,"Nairobi, Unknown","Tcl 55"" 4k HDR ultra Google TV frameless",55inches,1,03/05/2025 22:49,1
FALSE,TRUE,Audio,Hisense 32 Inches Smart Full Hd.,633,https://pictures-kenya.jijistatic.com/49101929_MzAwLTIyNS0yMzMzOTY3MDBh.webp,03/05/2025 22:49,18999,9,"Nairobi, Unknown","Hisense 32A4 32′′ Smart Vidaa HD Tv Features and price in Kenya
Smart Tv Powered by VIDAA Os
Wi-fi...",32inches,2,03/05/2025 22:49,0
TRUE,FALSE,Audio,TCL 43′′ Uhd Hdr10+ Google Tv Frameless V6b New Model,999,https://pictures-kenya.jijistatic.com/73877116_MzAwLTM3Ny00OGZiMDc0Y2U5.webp,03/05/2025 22:49,29999,14,"Nairobi, Unknown","Brand New TCL 43′′ 4K UHD HDR10+ Google TV Frameless V6B New Model.
Features:
4k UHD Tv
Dynamic...",43inches,4,03/05/2025 22:49,0
TRUE,TRUE,Audio,Beautiful Textured Wallpapers,0,https://pictures-kenya.jijistatic.com/59947698_MzAwLTQwMC0yM2ViMTU3MzE1.webp,03/05/2025 22:49,2000,20,"Nairobi, Unknown","Our wallpapers come in different shades and colours. They're removable, wipe-able and durable.
Our...",Used,2,03/05/2025 22:49,1
TRUE,FALSE,Audio,"LG 43"" Smart Ai Thin Q TV",0,https://pictures-kenya.jijistatic.com/65298472_MzAwLTIyNi03ODY2YjcyMTIx.webp,03/05/2025 22:49,34999,23,"Nairobi, Unknown","Smart fhd tv 1080p
wi-fi and wired network connectivity
hdmi inputs
usb ports
av inputs
optical...",43inches,5,03/05/2025 22:49,1
TRUE,FALSE,Audio,Artificial Hedge Panels,0,https://pictures-kenya.jijistatic.com/71455908_MzAwLTIwMi04ZmE1M2Y1MWU0.webp,03/05/2025 22:49,900,23,"Nairobi, Unknown","Boxwood wall hedges 
 Transform your outdoor and indoor spaces.
✓Price: Only KSH 900 
✓Size:...",Used,3,03/05/2025 22:49,1
TRUE,FALSE,Audio,4 Slot Kitchen Wall Spice Organizer *,0,https://pictures-kenya.jijistatic.com/73505986_MzAwLTMwMC1mNzhkZjc3Y2Ji.webp,03/05/2025 22:49,1000,8,"Nairobi, Unknown",*4 slot kitchen wall spice organizer now available   wholesale price. Video has a demo*,Used,3,03/05/2025 22:49,1
TRUE,TRUE,Audio,Durable Outdoor Wall Hedge Panels,0,https://pictures-kenya.jijistatic.com/71461854_MzAwLTI5Mi1mYjlkM2U4N2I3.webp,03/05/2025 22:49,900,23,"Nairobi, Unknown","Boxwood wall hedges 
 Transform your outdoor and indoor spaces.
✓Price: Only KSH 900 
✓Size:...",Used,4,03/05/2025 22:49,1
TRUE,FALSE,Audio,Genuine Quality Hikvision 2MP IP Network CCTV Cameras,0,https://pictures-kenya.jijistatic.com/54619612_MzAwLTM5NC01NGVmNGRmMGVl.webp,03/05/2025 22:49,4800,12,"Nairobi, Unknown",The Hikvision DS-2CD1123G0E-I 2MP IP Dome Camera is an IP camera with efficient H.264 / H.265 image...,Used,2,03/05/2025 22:49,1
TRUE,FALSE,Audio,Hisense 65 Inches Mini Led Uhd Tv,2666,https://pictures-kenya.jijistatic.com/70918388_MzAwLTIyNi1kZmMzOTkyYTky.webp,03/05/2025 22:49,79999,10,"Nairobi, Unknown","Screen size: 65 inch mini-led uled
refresh rate: 60hz
audio: 48w sound output, dobly digital, dolby...",65inches,5,03/05/2025 22:49,0
TRUE,FALSE,Audio,HDMI 2*2video Wall Controller,833,https://pictures-kenya.jijistatic.com/53993582_MzAwLTQwMC0zMzUyZGNiMzZj.webp,03/05/2025 22:49,25000,4,"Nairobi, Unknown",HDMI 2*2 Video Wall Controller now available,Brand New,4,03/05/2025 22:49,0
TRUE,TRUE,Audio,Mi Router A4,0,https://pictures-kenya.jijistatic.com/68448331_MzAwLTE5OS05NGMzYTRjZmE1.webp,03/05/2025 22:49,3499,11,"Nairobi, Unknown","Features 
Speed - Dual Band Gigabit Wifi Router : Upto 1167MBps speed; 2.4 GHz with up to 300Mbps...",Xiaomi,2,03/05/2025 22:49,1
FALSE,TRUE,Audio,Quality Wall Clock Nanny Camera With Remote Viewing,283,https://pictures-kenya.jijistatic.com/29393675_MzAwLTI3OS02ZTc2Mzg0ZDJh.webp,03/05/2025 22:49,8500,11,"Nairobi, Unknown","Wall Clock with WiFi hidden camera
This Wall Clock with WiFi hidden camera is a actually a practical...",Used,4,03/05/2025 22:49,0
TRUE,FALSE,Audio,Heavy Wall Panels/Hedges,43,https://pictures-kenya.jijistatic.com/73619714_MzAwLTI1MS04YzJjZjA3ZWY5.webp,03/05/2025 22:49,1300,9,"Nairobi, Unknown","NEW STOCK ALERT!
Call/whatsapp us079********* or visit us along Tsavo road maximum business centre,...",Used,4,03/05/2025 22:49,0
TRUE,FALSE,Audio,Skyworth 50'' Qled Uhd Google TV Frameless Smart TV,0,https://pictures-kenya.jijistatic.com/58094156_MzAwLTQxNC1kMDNjOWNlMmIy.webp,03/05/2025 22:49,42000,3,"Nairobi, Unknown","Brand new skyworth 50sue9500 50'' qled uhd 4k google tv frameless led tv black in colour
feel the...",50inches,3,03/05/2025 22:49,1
TRUE,TRUE,Audio,K F Concept Lp-E6nh 3-Pack Battery and 3-Slot Charger-,333,https://pictures-kenya.jijistatic.com/74308506_MzAwLTY2Ny01M2VmNzE2ZDI3.webp,03/05/2025 22:49,9999,11,"Nairobi, Unknown","Key features:
wide compatibility – fully compatible with canon cameras powered by...",Used,2,03/05/2025 22:49,0
FALSE,FALSE,Audio,NP-FW50 Battery With Type-C Fast K F Concept 1100mah,0,https://pictures-kenya.jijistatic.com/63942645_MzAwLTI2MS1mYjEyMjE2MzJk.webp,03/05/2025 22:49,2849,7,"Nairobi, Unknown","Features
2.5 Hours Fast Charging. This NP-FW50 battery has a Type-C charging port. Not only you can...",Used,4,03/05/2025 22:49,1
TRUE,TRUE,Audio,Hanging Leaves/Vines Ceiling Decoration for Restaurant Decor,6,https://pictures-kenya.jijistatic.com/72031689_MzAwLTI1MS02MzFkMDQyNjMw.webp,03/05/2025 22:49,200,6,"Nairobi, Unknown","NEW STOCK ALERT!
Call/whatsapp 
hanging vines
 High density wall hedges Transform your outdoor and...",Used,2,03/05/2025 22:49,0
TRUE,TRUE,Audio,Durable Artificial Wall Panels,0,https://pictures-kenya.jijistatic.com/71456110_MzAwLTE0Ni0xZDk0Mzg5OTk2.webp,03/05/2025 22:49,900,2,"Nairobi, Unknown","Boxwood wall hedges 
 Transform your outdoor and indoor spaces.
✓Price: Only KSH 900 
✓Size:...",Used,5,03/05/2025 22:49,1
FALSE,FALSE,Audio,32 Inch Frameless TV,460,https://pictures-kenya.jijistatic.com/48775004_MzAwLTMwMC01NzQ2N2UwODcyLTQ.webp,03/05/2025 22:49,13800,19,"Nairobi, Unknown","Smart TV is a digital television that is, essentially, an Internet-connected, storage-aware computer...",32inches,3,03/05/2025 22:49,0
TRUE,TRUE,Camera,UV 82 Walkie Talkie H,0,https://pictures-kenya.jijistatic.com/25733072_MzAwLTIyNS1mZmE4MGFmZDgx.webp,03/05/2025 22:49,2687,23,"Nairobi, Unknown","Add details 
uv 82 baofeng 
covers max 10kms",Brand New,1,03/05/2025 22:49,1
TRUE,TRUE,Camera,Thuraya XT-PRO – The World’S Most Advanced Satellite Phone,0,https://pictures-kenya.jijistatic.com/57940944_MzAwLTQwMC02ZWZhZjY0ODA0.webp,03/05/2025 22:49,175000,4,"Nairobi, Unknown","With Thuraya XT-PRO, you can choose your preferred navigation system and select between GPS, BeiDou...",Brand New,5,03/05/2025 22:49,1
TRUE,FALSE,Camera,New Way Baofeng UV-82 Walkie Talkie Cb Radio UV82 Portable,0,https://pictures-kenya.jijistatic.com/72499778_MzAwLTQwMC1hMDZlNmJkZWQy.webp,03/05/2025 22:49,2400,23,"Nairobi, Unknown","Baofeng Walkie Talkie
UV-82 2 Way Radio
Easy Communication
FM Transceiver
128 groups of memory...",Brand New,4,03/05/2025 22:49,1
TRUE,FALSE,Camera,Baofeng UV-5R Dual Radio 5-8km (1piece),0,https://pictures-kenya.jijistatic.com/73225054_MzAwLTM4My04YTUwZmRhZGRm.webp,03/05/2025 22:49,2499,16,"Nairobi, Unknown","Baofeng uv-5r dual radio 5-8km (6pieces)

frequency range: uhf / vhf
dual-band display, dual...",Brand New,1,03/05/2025 22:49,1
TRUE,FALSE,Camera,BAOFENG UV-5R Walkie Talkie 128 Channels,0,https://pictures-kenya.jijistatic.com/69802622_MzAwLTM0OS0xYmE5NmZiZDcx.webp,03/05/2025 22:49,2600,15,"Nairobi, Unknown","BAOFENG UV-5R Walkie Talkie
Baofeng 5km range Walkie Talkie UV-5R Baofeng UV-5R",Brand New,4,03/05/2025 22:49,1
TRUE,TRUE,Camera,Efficient Baofeng Uv-82 Two-Way Radio Walkie Talkie,113,https://pictures-kenya.jijistatic.com/74272172_MzAwLTQwMC0wNjJkNjU3YWQx.webp,03/05/2025 22:49,3399,8,"Nairobi, Unknown",Baofeng UV-82 Dual Band ham radio mobile two way radio 5W uv 82 VHF UHF UV82 handheld Walkie...,Brand New,4,03/05/2025 22:49,0
FALSE,TRUE,Camera,Baofeng 1 Pair (2 Units)Baofeng BF-888S BF888 .,78,https://pictures-kenya.jijistatic.com/64462032_MzAwLTMwMC05NjQyZmNhYzg5.webp,03/05/2025 22:49,2350,13,"Nairobi, Unknown",Baofeng 1 Pair (2 Units)Baofeng BF-888S BF888 / BF 888S / BF,Brand New,2,03/05/2025 22:49,0
TRUE,FALSE,Camera,Baofeng 888S Hot Selling Bf-888s Baofeng Bf888s Uhf 888s,0,https://pictures-kenya.jijistatic.com/64443014_MzAwLTM2Mi1kZjQ3ZDEyZDdj.webp,03/05/2025 22:49,2500,20,"Nairobi, Unknown",BAOFENG BF-888S Two-Way Radios (Pack of 2),Brand New,5,03/05/2025 22:49,1
FALSE,TRUE,Camera,Baofeng BF-888S 2way Radio Pair,0,https://pictures-kenya.jijistatic.com/26863032_MzAwLTQwMC01ZjZkMWQ4ODNh.webp,03/05/2025 22:49,1300,12,"Nairobi, Unknown","Baofeng BF-888S 2Way radio Pair
Deliveries done countrywide",Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Camera,Ultra High Quality Baofeng Bf 888s Walkie Talkie,83,https://pictures-kenya.jijistatic.com/74097196_MzAwLTMwNC02NzkxZDBhYTdj.webp,03/05/2025 22:49,2499,2,"Nairobi, Unknown","2 Watt Programmable Handheld Amateur Radio
Frequency Range: UHF: 400-520 MHz(Rx/Tx)
The BF-888S...",Brand New,5,03/05/2025 22:49,0
FALSE,TRUE,Camera,10km Walkie Talkie Uv82,0,https://pictures-kenya.jijistatic.com/64516210_MzAwLTQwMC1hYzYzZjQzYTVm.webp,03/05/2025 22:49,2500,5,"Nairobi, Unknown","10km Walkie Talkie Uv82
Deliveries done countrywide",Brand New,4,03/05/2025 22:49,1
TRUE,FALSE,Camera,Baofeng BF-888S Radio BF-888S [2 Pack] 5W UHF Radio,0,https://pictures-kenya.jijistatic.com/64442975_MzAwLTM1MC0yYTdhNDUwOWQ0.webp,03/05/2025 22:49,2500,9,"Nairobi, Unknown",Baofeng BF-888S Handheld Radio Call Walkie Talkie upto 3kms,Brand New,2,03/05/2025 22:49,1
TRUE,TRUE,Camera,Baofeng UV-5R Walkie Talkie + Earphone UV5R Baofeng Quality,93,https://pictures-kenya.jijistatic.com/57016081_MzAwLTQyNC1lNTQ0MDdmYjdj.webp,03/05/2025 22:49,2800,10,"Nairobi, Unknown",Baofeng UV-5R Walkie Talkie + Earphone,Brand New,1,03/05/2025 22:49,0
TRUE,TRUE,Camera,Baofeng Walkie Talkies Bf-888s Rechargeable Two-Way Radios,83,https://pictures-kenya.jijistatic.com/73407682_MzAwLTM5Ny1hNjI5MzkwNTAy.webp,03/05/2025 22:49,2499,2,"Nairobi, Unknown",Baofeng Walkie Talkies bf-888s Rechargeable Two-Way Radios 2 Pack,Brand New,4,03/05/2025 22:49,0
