premium,is_available,category,title,rent_price_per_day,image_url,created_at,price,user_id,description,condition,quantity,updated_at,for_sale
TRUE,TRUE,Furniture,Office Tables:1200mm Top-Rated Standing Electric Desk,0,downloaded_images\74993395_MzAwLTMwMC1hOTIyMjRiYzYy.webp,2025-06-12T00:11:55.482182,32000,18,"The 1200mm Top-Rated Standing Electric Desk is a smart solution for modern workspaces, offering...",Brand New,2,2025-06-12T00:11:55.482182,1
TRUE,FALSE,Furniture,Office Desk : Home Office Height Adjustable Standing Desk,0,downloaded_images\75062656_MzAwLTMwMC1hMDI2YTE1NGFm.webp,2025-06-12T00:11:55.543288,32000,7,Boost your productivity and improve your posture with the Home Office Height Adjustable Standing...,Brand New,2,2025-06-12T00:11:55.543288,1
FALSE,FALSE,Furniture,Office Desk; 1200mm Adjustable Electric Home Desk,1066,downloaded_images\74793228_MzAwLTMwMC00N2QyZWQzNjQ5.webp,2025-06-12T00:11:55.732070,32000,22,The 1200mm Adjustable Electric Home Desk is a modern and versatile solution for creating an...,Brand New,3,2025-06-12T00:11:55.732070,0
FALSE,TRUE,Furniture,Office Desk ; Adjustable Height Electric Standing Desk.,1066,downloaded_images\75057694_MzAwLTMwMC05MWNkMzE4ZWUx.webp,2025-06-12T00:11:55.905857,32000,20,"Transform the way you work with our Adjustable Height Electric Standing Desk, designed to boost...",Brand New,1,2025-06-12T00:11:55.905857,0
FALSE,TRUE,Furniture,Office Workstation: Dual-Purpose Modular Workstation,0,downloaded_images\74404402_MzAwLTMwMC03OTg4YjdkYzMy.webp,2025-06-12T00:11:56.093909,60000,5,The Dual-Purpose Modular Workstation is a versatile and efficient solution for any workspace....,Brand New,5,2025-06-12T00:11:56.093909,1
TRUE,TRUE,Furniture,"Height-Adjustable Electric Desk, 120cm Standing Desk",1066,downloaded_images\68187784_MzAwLTMwMC0wMzY0MWZiYTU0.webp,2025-06-12T00:11:56.273120,32000,12,"Elevate your work experience with our Electric Standing Desk, featuring a spacious 48 x 24-inch...",Brand New,2,2025-06-12T00:11:56.273120,0
FALSE,TRUE,Furniture,Office Desk; Electric Standing Desk – 63 X 30 Inches,0,downloaded_images\74356834_MzAwLTMwMC0xZDczYTcwMTE2.webp,2025-06-12T00:11:56.673281,32000,23,Boost your productivity with the Electric Adjustable Standing Desk – 63 x 30 Inches. Featuring an...,Brand New,3,2025-06-12T00:11:56.673281,1
TRUE,FALSE,Furniture,Table Runner,43,downloaded_images\71305502_MzAwLTMwMC04ZmU0MDE2Y2Q4.webp,2025-06-12T00:11:56.859604,1299,22,"*Table runner 
🔅 Size: 33x120cm 
🔅 Material: cotton linen
🔅Lightweight and no creases
🔅Heat...",Brand New,4,2025-06-12T00:11:56.859604,0
TRUE,TRUE,Furniture,Coffe Table Marble,0,downloaded_images\59789169_MzAwLTMwMC0wM2Y0ZjJkM2JmLTI.webp,2025-06-12T00:11:57.042863,8800,3,"Style:Modern
 Material:100%Linen
 ModelNumber:DC006",Brand New,1,2025-06-12T00:11:57.042863,1
TRUE,FALSE,Furniture,Linen Design 6pc PVC Tablemats,25,downloaded_images\63257187_MzAwLTQwMC1kNDA2MjlhOGJj.webp,2025-06-12T00:11:57.237904,750,1,"Set of six
Linen look
gold, grey and green colors available
Approx. 200mm by 300mm",Used,2,2025-06-12T00:11:57.237904,0
TRUE,FALSE,Furniture,Table Runner/Table Runner,43,downloaded_images\71310163_MzAwLTMwMC0wNzE2YmMwMTc5.webp,2025-06-12T00:11:57.426659,1300,12,"*Table runner
 Size: 33x120cm 
 Material: cotton linen
Lightweight and no creases
Heat Insulation...",Used,1,2025-06-12T00:11:57.426659,0
TRUE,FALSE,Furniture,*Christmas Table Runner Xmas Linen Table Cover.,0,downloaded_images\72003912_MzAwLTUxMS1jNWQyNTNjYzJj.webp,2025-06-12T00:11:57.516436,1200,19,"*Christmas Table Runner Xmas Linen Table Cover Merry Christmas Decorations Tablecloth*
Size...",Used,3,2025-06-12T00:11:57.516436,1
TRUE,TRUE,Furniture,Hexagonal 6pcs PVC Non-Woven Table Mats,28,downloaded_images\63258850_MzAwLTMwMC0xM2JjMDUzYzQ2.webp,2025-06-12T00:11:57.591270,850,16,"Set of six
Linen look
gold and white colors available
Approx. 200mm by 300mm",Used,5,2025-06-12T00:11:57.591270,0
TRUE,FALSE,Furniture,*Morrocan Table Runner*,0,downloaded_images\59637250_MzAwLTMwMC1hODJlMGUwMWQy.webp,2025-06-12T00:11:57.783278,1950,20,"*morrocan table runner*
Hand made
Material:cotton blended linen
Unique design
Easy care: can be hand...",Used,5,2025-06-12T00:11:57.783278,1
TRUE,TRUE,Furniture,Bedside Table Lamp,0,downloaded_images\65409672_MzAwLTMwMC1kNWU5Yzg3OTUw.webp,2025-06-12T00:11:57.967379,2600,10,"*Bedside table lamp* 
 *3 colors remote control night lamp (warm white,light white, neutral)* 
...",Used,5,2025-06-12T00:11:57.967379,1
FALSE,FALSE,Furniture,File Cabinet: Four Door Storage File Credenza- Beech Color,933,downloaded_images\75133279_MzAwLTIyNS0yOWQzMzcyZDIx.webp,2025-06-12T00:11:58.042951,28000,10,This versatile credenza features a spacious design that's just right as a buffet in your dining room...,Brand New,4,2025-06-12T00:11:58.042951,0
TRUE,FALSE,Furniture,Mini Water Dispenser Panda,0,downloaded_images\33464784_MzAwLTQwNS03NWE1ODczZTY5.webp,2025-06-12T00:11:58.138293,3000,13,"Too lazy to leave your bed for a drink of water?
Too busy to leave your desk for a drink of...",Brand New,1,2025-06-12T00:11:58.138293,1
TRUE,TRUE,Furniture,Cotton Linen 6 Seater Dining Table Cloths,53,downloaded_images\53243930_MzAwLTMwOC02ODE0OTE4NDJh.webp,2025-06-12T00:11:58.555776,1599,4,"Cotton Linen 6 seater dining table cloths
Dimensions 140*240cm",Used,5,2025-06-12T00:11:58.555776,0
TRUE,TRUE,Furniture,Table Runner.,0,downloaded_images\69908013_MzAwLTMwMC1jOGIxM2VmY2Qy.webp,2025-06-12T00:11:58.761457,1199,12,"Table runner 1299/-
 Size: 33x120cm 
 Material: cotton linen
Lightweight and no creases
Heat...",Used,4,2025-06-12T00:11:58.761457,1
TRUE,TRUE,Furniture,250lph Reverse Osmosis Machine,0,downloaded_images\65376096_MzAwLTMwMC1mZmMxMzE4YThi.webp,2025-06-12T00:11:59.168174,610000,9,This is a water purifier that can produce 250 liters per hour purified water . The quality of the...,Used,5,2025-06-12T00:11:59.168174,1
TRUE,FALSE,Furniture,Gold Aluminum Foil /Kitchen Table Top Liner.,25,downloaded_images\69077078_MzAwLTMwMC04MGRjNDFmMGQ3LTE.webp,2025-06-12T00:11:59.369574,750,19,"Gold Aluminum Foil /Kitchen Table Top Liner. 
Available in two different sizes.
Size: 61cm x 500cm...",Used,5,2025-06-12T00:11:59.369574,0
TRUE,TRUE,Furniture,Double Sided Table Runners,53,downloaded_images\75356799_MzAwLTI5My0yNDVmNTA0YTYw.webp,2025-06-12T00:11:59.429992,1600,6,"Double Sided Table runners 
30*240cm
Material:Cotton linen 
1600",Used,3,2025-06-12T00:11:59.429992,0
TRUE,FALSE,Furniture,Elegant Table Runners,0,downloaded_images\75328844_MzAwLTMwMC1hYjNjNjMwZGEz.webp,2025-06-12T00:11:59.627171,1350,10,"Unique and Elegant Table Runners
 -size 30*230cm 
-Material: heavy Cotton/ Linen",Used,5,2025-06-12T00:11:59.627171,1
TRUE,TRUE,Furniture,*Marble Coffee Table*,0,downloaded_images\59789126_MzAwLTMwMC0yNDY2ZmM3YjdhLTI.webp,2025-06-12T00:11:59.809213,6200,3,"Style:Modern
 Material:100%Linen
 ModelNumber:DC006",Brand New,1,2025-06-12T00:11:59.809213,1
FALSE,FALSE,Furniture,Unique and Elegant Table Runners 30*230cm (R.P,46,downloaded_images\70454281_MzAwLTQwNC05ZTVlMmQzODZh.webp,2025-06-12T00:11:59.994487,1399,18,"*Unique and Elegant Table Runners*
 Price 1400 each
 -size 30*230cm 
-Material: heavy Cotton/ Linen",Used,3,2025-06-12T00:11:59.994487,0
TRUE,FALSE,Furniture,Cotton Linen Table Cloths,120,downloaded_images\36037784_MzAwLTMwMC0xOWU2Yzc0Yjcy.webp,2025-06-12T00:12:00.056641,3600,17,"Cotton and Linen Table Covers
Waterproof and Stain Resistant,
Wipeable and Easy to Clean.
Size:...",Used,3,2025-06-12T00:12:00.056641,0
TRUE,TRUE,Furniture,Cotton and Linen Table Covers,83,downloaded_images\49937933_MzAwLTMwMy03MjUwZTlkOWEw.webp,2025-06-12T00:12:00.268054,2499,8,"*Cotton and Linen Table Covers*
Waterproof and Stain Resistant, Wipeable and Easy to Clean.
Size:...",Used,4,2025-06-12T00:12:00.268054,0
TRUE,TRUE,Furniture,Full Set Up 500 Liters Per Hour Reverse Osmosis Machine,0,downloaded_images\67756841_MzAwLTQwMC1hZWY3NmUwOWY5.webp,2025-06-12T00:12:00.463163,770000,14,"This is A Complete set up for a 500lph water purification system.
It contains:
Water purification...",Used,1,2025-06-12T00:12:00.463163,1
TRUE,TRUE,Furniture,Morrocan Table Runner Annv,0,downloaded_images\74532573_MzAwLTY3MC1kY2UyY2U1YThi.webp,2025-06-12T00:12:00.665801,2500,7,"Morrocan table runner ANNV
Hand made
Material:cotton blended linen
Unique design
Easy care: can be...",Used,3,2025-06-12T00:12:00.665801,1
TRUE,TRUE,Furniture,Simple Yellow Geometric Printed Table Runner,70,downloaded_images\69243292_MzAwLTIyNi05NjgxYWI2YzEx.webp,2025-06-12T00:12:00.852850,2100,3,Simple yellow geometric printed table runner to spice up your dining area  Price Ksh 2100wholesale...,Used,4,2025-06-12T00:12:00.852850,0
TRUE,FALSE,Furniture,Water Purification Business 3000 Liters Per Hour Machine,0,downloaded_images\71383819_MzAwLTQwMC00NWYwN2Q5ZjFk.webp,2025-06-12T00:12:01.056764,750000,17,"Used for municipal water (kanjo) purification for packaging and refilling of water.
Comes with...",Used,1,2025-06-12T00:12:01.056764,1
TRUE,TRUE,Furniture,1200mm Executive Office Desk,650,downloaded_images\54238595_MzAwLTIyNS1iZjkwNGY4YWYxLTE.webp,2025-06-12T00:12:01.239955,19500,1,Work in style! Add some classic beauty to your office with this 1.2m Executive office desk from the...,Brand New,4,2025-06-12T00:12:01.239955,0
TRUE,TRUE,Furniture,Bedside Drawer/Table,550,downloaded_images\73038419_MzAwLTQwMC1jNDUyNTJhMjZl.webp,2025-06-12T00:12:01.319449,16500,20,"Features:
Compact & Space-Saving: Fits neatly beside your bed, couch, or reading nook.
Ample...",Brand New,4,2025-06-12T00:12:01.319449,0
TRUE,TRUE,Furniture,1400mm Executive Office Desk,816,downloaded_images\55611324_MzAwLTMyNi0yODRkNDAyNmZm.webp,2025-06-12T00:12:01.522240,24500,17,It’s time for your inner boss to shine! Create a one-of-a-kind work environment with the beautiful...,Brand New,5,2025-06-12T00:12:01.522240,0
TRUE,FALSE,Furniture,"1400MM Executive Office Desk, Imported Office Table",816,downloaded_images\67081493_MzAwLTMwMC04MWQwNzRiMTZl.webp,2025-06-12T00:12:01.699240,24500,9,"Designed with both aesthetics and practicality in mind, the desk features clean lines and a...",Brand New,2,2025-06-12T00:12:01.699240,0
TRUE,TRUE,Furniture,Office Desk; Curved Office Desk,0,downloaded_images\72950896_MzAwLTMwMC0zZjE1OWE1Yzg3.webp,2025-06-12T00:12:01.886277,13500,20,This 1.2m curved office desk takes an empty corner and transforms it into a functional space. It's...,Brand New,2,2025-06-12T00:12:01.886277,1
TRUE,TRUE,Furniture,1.2 Meters Executive Office Desk,650,downloaded_images\58044020_MzAwLTMwMC0wMGQ3YzZmZTc3.webp,2025-06-12T00:12:02.077487,19500,9,Enhance your office workspace with this computer credenza from the Pogo collection. The spacious...,Brand New,4,2025-06-12T00:12:02.077487,0
TRUE,FALSE,Furniture,900mm Home Office Study Desk,0,downloaded_images\55236227_MzAwLTQwMC02ZDg3OGEyNTg0.webp,2025-06-12T00:12:02.261598,6500,1,"Compact & contemporary styled wooden office desk with a large, spacious melamine desk top & 2...",Brand New,2,2025-06-12T00:12:02.261598,1
TRUE,TRUE,Furniture,1400MM Executive Office Desk,0,downloaded_images\52749358_MzAwLTI1NS0xZjhmOTFmZmU4LTE.webp,2025-06-12T00:12:02.461785,24500,2,Work in style! Add some classic beauty to your office with this 1.2m Executive office desk from the...,Brand New,5,2025-06-12T00:12:02.461785,1
TRUE,FALSE,Furniture,Table Runner,0,downloaded_images\71305502_MzAwLTMwMC04ZmU0MDE2Y2Q4.webp,2025-06-12T00:12:02.539923,1299,8,"*Table runner 
🔅 Size: 33x120cm 
🔅 Material: cotton linen
🔅Lightweight and no creases
🔅Heat...",Brand New,1,2025-06-12T00:12:02.539923,1
TRUE,FALSE,Furniture,1.2 Meters Executive Office Study Desk,650,downloaded_images\58043904_MzAwLTIwMC1iOTJhMzAwZGVj.webp,2025-06-12T00:12:02.720645,19500,6,Enhance your office workspace with this computer credenza from the Furniture Village Kenya...,Brand New,4,2025-06-12T00:12:02.720645,0
FALSE,TRUE,Furniture,Office Tables: 1200mm White Office Table With Open Shelves,0,downloaded_images\74031647_MzAwLTMwMC03MDg2ZmI5MDVm.webp,2025-06-12T00:12:02.921188,10000,17,"Equipped with three generously sized lockable drawers, this desk offers secure storage for office...",Brand New,1,2025-06-12T00:12:02.921188,1
TRUE,TRUE,Furniture,Glass Stop Coffee Table,850,downloaded_images\73038650_MzAwLTIyNS01YzNhOGY3MDlh.webp,2025-06-12T00:12:02.985480,25500,1,"Features:
Compact & Space-Saving: Fits neatly beside your bed, couch, or reading nook.
Ample...",Brand New,4,2025-06-12T00:12:02.985480,0
TRUE,TRUE,Furniture,Cotton Fabric Table Runners,0,downloaded_images\48190691_MzAwLTI1Ny01OTY2ODY0NTZjLTE.webp,2025-06-12T00:12:03.176922,2999,16,Table runners cloth quality,Brand New,4,2025-06-12T00:12:03.176922,1
FALSE,TRUE,Furniture,Modern Dining Table,0,downloaded_images\75057538_MzAwLTIyNS1lNWQ4OTg0MjEy.webp,2025-06-12T00:12:03.389788,30000,12,This dining table is very elegant dining setup here. The deep teal velvet chairs with tufted backs...,Used,3,2025-06-12T00:12:03.389788,1
FALSE,TRUE,Furniture,1.2m Office/Study Desk,249,downloaded_images\69240518_MzAwLTQwMC01N2VhZTczYzll.webp,2025-06-12T00:12:03.598421,7499,17,"The most prestigious colour in the industry 
Well designed with runners of high quality and...",Brand New,2,2025-06-12T00:12:03.598421,0
TRUE,FALSE,Furniture,Aemes Table and Chairs.,0,downloaded_images\32260159_MzAwLTI2NC05OTI4MDIwNjU4.webp,2025-06-12T00:12:03.675480,14000,14,"Brand New imported Aemes table and chairs.
Free delivery within Nairobi areas.
Payments after...",Brand New,4,2025-06-12T00:12:03.675480,1
TRUE,TRUE,Furniture,Coffee Table,0,downloaded_images\6831205_crop-img-20200210-wa0092_300x172.jpg,2025-06-12T00:12:03.749166,14500,19,"Pay after delivery 
free delivery within nairobi 
we send all over kenya via couriers 
please visit...",Brand New,3,2025-06-12T00:12:03.749166,1
TRUE,FALSE,Furniture,Persistence Wood 8seater Dinning Set,0,downloaded_images\70317610_MzAwLTE1Ny1mMGVjMzNjMDUy.webp,2025-06-12T00:12:03.822760,50000,17,Its a good quality dinning set,Brand New,3,2025-06-12T00:12:03.822760,1
FALSE,FALSE,Furniture,Dinning Table: Modern 6 Seater Restaurant Foldable Table,0,downloaded_images\71511850_MzAwLTI2MC00MjgzOTgzMTFj.webp,2025-06-12T00:12:03.897285,32000,6,"Made from high quality material 
Easy to clean 
Portable
Very durable",Brand New,5,2025-06-12T00:12:03.897285,1
FALSE,FALSE,Furniture,Office Desk: 200cm Executive Table With Drawers and Shelves,0,downloaded_images\75137745_MzAwLTMwMC1jODE2MzIyMWEz.webp,2025-06-12T00:12:04.067181,78000,11,"Stylish and modern, the Diamond desk is eye-catching and creates a luxurious impression. Its clean...",Brand New,3,2025-06-12T00:12:04.067181,1
TRUE,TRUE,Furniture,Coffee Table,550,downloaded_images\7532294_crop-img-20200312-wa0082_300x225.jpg,2025-06-12T00:12:04.131204,16500,8,"Pay after delivery 
free delivery within nairobi 
we send all over kenya via couriers 
please visit...",Brand New,1,2025-06-12T00:12:04.131204,0
FALSE,TRUE,Furniture,Office Desk,283,downloaded_images\58841133_MzAwLTQwMC00MWM0YjM4NGVh.webp,2025-06-12T00:12:04.338320,8500,18,All colors and designs available call whatz'up no071*********,Brand New,1,2025-06-12T00:12:04.338320,0
TRUE,TRUE,Furniture,6 Sitter Dinning Table,933,downloaded_images\74544423_MzAwLTIwNS04NWQyMDU5OTU5.webp,2025-06-12T00:12:04.411252,27999,10,"Yes still available call or WhatsApp 
Share your number for more information",Brand New,4,2025-06-12T00:12:04.411252,0
TRUE,FALSE,Furniture,Office Desk Office Desk 1.2m,0,downloaded_images\36589548_MzAwLTM0OS0yMzk1NzFjZDdj.webp,2025-06-12T00:12:04.475642,5500,15,"Brand New office desk 1.2m.
Free delivery within Nairobi areas.
Payments after delivery.",Brand New,4,2025-06-12T00:12:04.475642,1
TRUE,FALSE,Furniture,Restaurants Chairs and Table,0,downloaded_images\63574181_MzAwLTIyNS0zZmUwMjllMzVm.webp,2025-06-12T00:12:04.540211,14000,19,4set chairs and table,Brand New,3,2025-06-12T00:12:04.540211,1
TRUE,FALSE,Furniture,Eames Chair + Table,566,downloaded_images\71322079_MzAwLTIyNS0zMTQ2MDEwMWU5.webp,2025-06-12T00:12:04.606264,17000,19,"Imported Eames Chairs+ Table
You can order via072********* -Call/ Text/ WhatsApp. 
You may also...",Brand New,5,2025-06-12T00:12:04.606264,0
TRUE,TRUE,Furniture,Home Dinning Table Set,0,downloaded_images\74857178_MzAwLTIyNS0xMjVkZDZmMWFh.webp,2025-06-12T00:12:04.677872,25000,7,High quality dinning set,Brand New,1,2025-06-12T00:12:04.677872,1
TRUE,FALSE,Furniture,Conversation Panel Table,433,downloaded_images\71979896_MzAwLTQwMC1mNmEzMGM1ODEw.webp,2025-06-12T00:12:04.879331,13000,14,"Imported panel Table available 
You can order via072********* -Call/ Text/ WhatsApp. 
You may also...",Brand New,3,2025-06-12T00:12:04.879331,0
TRUE,TRUE,Furniture,1.6m Office Desk,0,downloaded_images\14449092_img-20201112-113335_300x225.webp,2025-06-12T00:12:05.071522,17500,4,Free delivery within Nairobi and its immediate environs,Brand New,2,2025-06-12T00:12:05.071522,1
FALSE,TRUE,Furniture,Gray Receptionist Table,650,downloaded_images\73425066_MzAwLTM5OS1hMGRlMzBhN2U5.webp,2025-06-12T00:12:05.148441,19500,16,Make Your First Impression Count. Craft a Welcoming Entry with a Reception Desk that...,Brand New,2,2025-06-12T00:12:05.148441,0
TRUE,FALSE,Furniture,Eames Chairs And Tables,666,downloaded_images\38962622_MzAwLTI5NS05MDkzZDkxYjM1.webp,2025-06-12T00:12:05.237764,20000,13,"Eames Chairs available 
Table is",Brand New,2,2025-06-12T00:12:05.237764,0
TRUE,TRUE,Furniture,4 Seater Marble Dining Table,0,downloaded_images\73675699_MzAwLTE2OS02OTE2ZmRjZTMx.webp,2025-06-12T00:12:05.307092,32500,20,Strong and durable products Quality is guaranteed payment is done on delivery,Brand New,2,2025-06-12T00:12:05.307092,1
TRUE,FALSE,Furniture,Eames Table,233,downloaded_images\48813316_MzAwLTIyNS03N2ViNGY3OTBmLTE.webp,2025-06-12T00:12:05.494684,7000,5,"Strong, durable and Affordable in different colors pay on delivery after you see the product",Brand New,1,2025-06-12T00:12:05.494684,0
FALSE,TRUE,Furniture,Modern Gold Dining Set With Marble Top,0,downloaded_images\74565104_MzAwLTE2OS0xODFhZGMxMTAx.webp,2025-06-12T00:12:05.572273,40000,10,"Elevate your dining space with this stunning gold-accented dining set, featuring a sleek...",Brand New,5,2025-06-12T00:12:05.572273,1
TRUE,TRUE,Furniture,Dressing Table,343,downloaded_images\31087858_MzAwLTQwMC0xNDliMjU1NDE4.webp,2025-06-12T00:12:05.759214,10300,11,Smart dressing mirror portable and strong delivery service done country wide.,Brand New,5,2025-06-12T00:12:05.759214,0
TRUE,TRUE,Furniture,*Expandable Bamboo Bathtub Caddy Tray / Breakfast Bed Table,0,downloaded_images\68636520_MzAwLTMxMS1jMjc0YWQ1MGY1.webp,2025-06-12T00:12:05.818289,4499,23,"*Expandable Bamboo Bathtub Caddy Tray / Breakfast Bed Table with Stands* 
Normal...",Brand New,4,2025-06-12T00:12:05.818289,1
TRUE,FALSE,Furniture,*Expandable Bamboo Bathtub Caddy Tray,116,downloaded_images\71229549_MzAwLTMwMi0yZWQxMmY4YTFk.webp,2025-06-12T00:12:06.003184,3500,16,"*Expandable Bamboo Bathtub Caddy Tray / Breakfast Bed Table with Stands*
Normal...",Brand New,5,2025-06-12T00:12:06.003184,0
TRUE,FALSE,Furniture,Expandable Bamboo Bathtub Caddy Tray With Stands,149,downloaded_images\74594181_MzAwLTMwMi00ZjcxM2NhMWIz.webp,2025-06-12T00:12:06.204933,4499,23,"Expandable Bamboo Bathtub Caddy Tray / Breakfast Bed Table with Stands
Normal...",Brand New,5,2025-06-12T00:12:06.204933,0
TRUE,FALSE,Furniture,*Expandable Bamboo Bathtub Caddy Tray,133,downloaded_images\74606988_MzAwLTMwMC0wMzA4ZWRhN2Jj.webp,2025-06-12T00:12:06.269940,3999,10,"*Expandable Bamboo Bathtub Caddy Tray / Breakfast Bed Table with Stands* 
Normal...",Brand New,2,2025-06-12T00:12:06.269940,0
TRUE,FALSE,Furniture,*Expandable Bamboo Bathtub/Bed Caddy Tray,133,downloaded_images\74606996_MzAwLTMwMC05ZmE2ZmQyZTRj.webp,2025-06-12T00:12:06.355416,3999,14,"*Expandable Bamboo Bathtub Caddy Tray / Breakfast Bed Table with Stands* 
Normal...",Brand New,5,2025-06-12T00:12:06.355416,0
TRUE,FALSE,Furniture,Expandable Bamboo Bathtub Caddy Tray / Breakfast Bed Table,0,downloaded_images\68969978_MzAwLTMwMC1lMDQzYjQ4NGIy.webp,2025-06-12T00:12:06.434512,4299,17,"*Expandable Bamboo Bathtub Caddy Tray / Breakfast Bed Table with Stands
Normal...",Brand New,4,2025-06-12T00:12:06.434512,1
